"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD032035","","strict","Biological","cell_line","cell_line","HEK 293T, HepG2, HeLa, Vero E6","True"
"PXD032035","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD032035","","strict","Biological","organ","organ","kidney","True"
"PXD032035","","strict","Biological","species","species","Homo sapiens","True"
"PXD032035","","strict","ExperimentalDesign","factor_value","factor_value","expression (ORF8-overexpressing, control)","True"
"PXD032035","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD032035","","strict","ExperimentalDesign","replicates","replicates","2","True"
"PXD032035","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD032035","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD032035","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD032035","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD032035","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","0.02 Da","True"
"PXD032035","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD032035","","strict","Technical","instrument","instrument","Orbitrap Exploris 480","True"
"PXD032035","","strict","Technical","label","label","label free","True"
"PXD032035","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD032035","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M) | 2-amino-3-oxo-butanoic_acid (S) | not applicable","True"
"PXD032035","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","10 ppm","True"
"PXD032035","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
