"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD002080","","strict","Biological","disease","disease","colon cancer, rectal cancer","True"
"PXD002080","","strict","Biological","organ","organ","colon, rectum","True"
"PXD002080","","strict","Biological","species","species","Homo sapiens","True"
"PXD002080","","strict","ExperimentalDesign","factor_value","factor_value","tissue type (colon tumor, rectal tumor, normal colon biopsy) | colon cancer, rectal cancer","True"
"PXD002080","","strict","ExperimentalDesign","fractions","fractions","15","True"
"PXD002080","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD002080","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD002080","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD002080","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD002080","","strict","Technical","label","label","label free","True"
"PXD002080","","strict","Technical","modification","modification","Carbamidomethyl (C)","True"
