"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD020585","","strict","Biological","cell_line","cell_line","MDA-MB-231","True"
"PXD020585","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD020585","","strict","Biological","disease","disease","breast carcinoma","True"
"PXD020585","","strict","Biological","organ","organ","breast","True"
"PXD020585","","strict","Biological","species","species","Homo sapiens","True"
"PXD020585","","strict","ExperimentalDesign","factor_value","factor_value","breast carcinoma","True"
"PXD020585","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD020585","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD020585","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD020585","","strict","Technical","instrument","instrument","Orbitrap Fusion Lumos","True"
"PXD020585","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD020585","","strict","Technical","modification","modification","TMT6plex-126 reporter+balance reagent acylated residue | Sixplex Tandem Mass Tag® (HKSTY,N-term) | Succinic anhydride labeling reagent light form (N-term & K) (K,N-term) | Iodoacetamide derivative (CDEHKMSTUY,N-term)","True"
"PXD020585","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
