"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD039401","BiologicalAgent","species","species","Homo sapiens","True"
"PXD039401","BiologicalAgent","tissue","organ","kidney","True"
"PXD039401","BiologicalAgent","cell_type","cell_type","T-cell","True"
"PXD039401","BiologicalAgent","disease_state","disease","acute lymphoblastic leukemia","True"
"PXD039401","BiologicalAgent","sample_source","material_type","MOLT4 cells, HEK 293T cells","True"
"PXD039401","BiologicalAgent","age","age","","False"
"PXD039401","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD039401","BiologicalAgent","BMI","BMI","","False"
"PXD039401","BiologicalAgent","cell_line","cell_line","MOLT4","True"
"PXD039401","BiologicalAgent","sex","sex","male","True"
"PXD039401","BiologicalAgent","strain","strain","","False"
"PXD039401","BiologicalAgent","material_type","material_type","MOLT4 cells, HEK 293T cells","True"
"PXD039401","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD039401","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD039401","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD039401","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD039401","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD039401","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD039401","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD039401","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD039401","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD039401","TechnicalAgent","instrument","instrument","Orbitrap Eclipse","True"
"PXD039401","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD039401","TechnicalAgent","labeling","label","tandem mass tag isobaric labeling reagents","True"
"PXD039401","TechnicalAgent","reduction_reagent","reduction_reagent","","False"
"PXD039401","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD039401","ExperimentalDesignAgent","biological_replicate","replicates","MOLT4 cells, 293T cells | 11","True"
"PXD039401","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD039401","ExperimentalDesignAgent","experimental_design","experimental_design","Comparison of DMSO vs 955/SNS-032 treatment across ABPP, TurboID, and TMT-based proteomics","True"
"PXD039401","ExperimentalDesignAgent","factor_value","factor_value","treatment (DMSO, PL, 955, SNS-032)","True"
"PXD039401","ExperimentalDesignAgent","number_of_fractions","fractions","18","True"
"PXD039401","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD039401","ExperimentalDesignAgent","number_of_biological_replicates","replicates","MOLT4 cells, 293T cells | 11","True"
"PXD039401","ExperimentalDesignAgent","number_of_samples","number_of_samples","11","True"
