"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD005554","BiologicalAgent","species","species","Homo sapiens","True"
"PXD005554","BiologicalAgent","tissue","organ","breast, omentum","True"
"PXD005554","BiologicalAgent","cell_type","cell_type","tumor cells","True"
"PXD005554","BiologicalAgent","disease_state","disease","triple-negative breast cancer, high-grade serous ovarian cancer","True"
"PXD005554","BiologicalAgent","sample_source","material_type","tissue","True"
"PXD005554","BiologicalAgent","age","age","","False"
"PXD005554","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","breast, omentum","True"
"PXD005554","BiologicalAgent","BMI","BMI","","False"
"PXD005554","BiologicalAgent","cell_line","cell_line","","False"
"PXD005554","BiologicalAgent","sex","sex","female","True"
"PXD005554","BiologicalAgent","strain","strain","","False"
"PXD005554","BiologicalAgent","material_type","material_type","tissue","True"
"PXD005554","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD005554","TechnicalAgent","acquisition_method","acquisition_method","data-dependent mode","True"
"PXD005554","TechnicalAgent","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD005554","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD005554","TechnicalAgent","cleavage_agent","cleavage_agent","Lys-C, trypsin","True"
"PXD005554","TechnicalAgent","collision_energy","collision_energy","normal collision energy of 28","True"
"PXD005554","TechnicalAgent","enrichment_method","enrichment_method","CNMCS compartmental protein extraction kit","True"
"PXD005554","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD005554","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD005554","TechnicalAgent","instrument","instrument","Q Exactive","True"
"PXD005554","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD005554","TechnicalAgent","labeling","label","label-free","True"
"PXD005554","TechnicalAgent","reduction_reagent","reduction_reagent","dithiothreitol","True"
"PXD005554","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD005554","ExperimentalDesignAgent","biological_replicate","replicates","8","True"
"PXD005554","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD005554","ExperimentalDesignAgent","experimental_design","experimental_design","diseased vs normal/adjacent tissue comparison","True"
"PXD005554","ExperimentalDesignAgent","factor_value","factor_value","","False"
"PXD005554","ExperimentalDesignAgent","number_of_fractions","fractions","15","True"
"PXD005554","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD005554","ExperimentalDesignAgent","number_of_biological_replicates","replicates","8","True"
"PXD005554","ExperimentalDesignAgent","number_of_samples","number_of_samples","8","True"
