"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD040208","","strict","Biological","cell_line","cell_line","HEK293","True"
"PXD040208","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD040208","","strict","Biological","disease","disease","disease free","True"
"PXD040208","","strict","Biological","organ","organ","kidney","True"
"PXD040208","","strict","Biological","species","species","Homo sapiens","True"
"PXD040208","","strict","ExperimentalDesign","factor_value","factor_value","compound (DMSO, OSA_820, OSA_822), concentration (0.1 μM, 1 μM) | disease free","True"
"PXD040208","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD040208","","strict","ExperimentalDesign","replicates","replicates","5","True"
"PXD040208","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD040208","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD040208","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD040208","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","11 ppm","True"
"PXD040208","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD040208","","strict","Technical","instrument","instrument","Q Exactive HF","True"
"PXD040208","","strict","Technical","label","label","label free","True"
"PXD040208","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD040208","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M) | Cysteine mercaptoethanol (C)","True"
"PXD040208","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
