"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD013216","","strict","Biological","cell_line","cell_line","HEK293T, INS-1, NIH3T3, COS7","True"
"PXD013216","","strict","Biological","cell_type","cell_type","fibroblasts, pancreatic beta-cells","True"
"PXD013216","","strict","Biological","disease","disease","normal","True"
"PXD013216","","strict","Biological","organ","organ","kidney","True"
"PXD013216","","strict","Biological","species","species","Homo sapiens, Caenorhabditis elegans, Rattus norvegicus","True"
"PXD013216","","strict","ExperimentalDesign","factor_value","factor_value","HEK293T, INS-1, NIH3T3, COS7 | normal","True"
"PXD013216","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD013216","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD013216","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD013216","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD013216","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD013216","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","10 ppm","True"
"PXD013216","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD013216","","strict","Technical","instrument","instrument","Q Exactive HF","True"
"PXD013216","","strict","Technical","label","label","label free","True"
"PXD013216","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD013216","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M) | Phospho (STY) | dihydroxy (C) | not applicable","True"
"PXD013216","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6 ppm","True"
"PXD013216","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
