"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD043500","BiologicalAgent","species","species","Escherichia coli","True"
"PXD043500","BiologicalAgent","tissue","organ","","False"
"PXD043500","BiologicalAgent","cell_type","cell_type","","False"
"PXD043500","BiologicalAgent","disease_state","disease","","False"
"PXD043500","BiologicalAgent","sample_source","material_type","recombinant proteins","True"
"PXD043500","BiologicalAgent","age","age","","False"
"PXD043500","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD043500","BiologicalAgent","BMI","BMI","","False"
"PXD043500","BiologicalAgent","cell_line","cell_line","","False"
"PXD043500","BiologicalAgent","sex","sex","","False"
"PXD043500","BiologicalAgent","strain","strain","BL21","True"
"PXD043500","BiologicalAgent","material_type","material_type","recombinant proteins","True"
"PXD043500","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD043500","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD043500","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD043500","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD043500","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD043500","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD043500","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD043500","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD043500","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD043500","TechnicalAgent","instrument","instrument","Q Exactive","True"
"PXD043500","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD043500","TechnicalAgent","labeling","label","label-free","True"
"PXD043500","TechnicalAgent","reduction_reagent","reduction_reagent","","False"
"PXD043500","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD043500","ExperimentalDesignAgent","biological_replicate","replicates","recombinant protein complexes | 2","True"
"PXD043500","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD043500","ExperimentalDesignAgent","experimental_design","experimental_design","in vitro kinase assay to identify STAT1 phosphorylation sites","True"
"PXD043500","ExperimentalDesignAgent","factor_value","factor_value","kinase (LATS1, LATS2)","True"
"PXD043500","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD043500","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD043500","ExperimentalDesignAgent","number_of_biological_replicates","replicates","recombinant protein complexes | 2","True"
"PXD043500","ExperimentalDesignAgent","number_of_samples","number_of_samples","2","True"
