"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD027882","","strict","Biological","species","species","Homo sapiens","True"
"PXD027882","","strict","ExperimentalDesign","factor_value","factor_value","aspirin treatment, site-specific acetylation, peroxide concentration","True"
"PXD027882","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD027882","","strict","ExperimentalDesign","replicates","replicates","3","True"
"PXD027882","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD027882","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD027882","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD027882","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","9 ppm","True"
"PXD027882","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD027882","","strict","Technical","instrument","instrument","Q Exactive Plus","True"
"PXD027882","","strict","Technical","label","label","label free","True"
"PXD027882","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD027882","","strict","Technical","modification","modification","Oxidation (M) | Iodination (H) | Carbamidomethyl (C)","True"
"PXD027882","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6 ppm","True"
