sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state	source records
1	PXD005188-Sample-1	source_name	source name	PXD005188-Sample-1	derived								legacy_derivation	derived	[]
1	PXD005188-Sample-1	organism	characteristics[organism]	Homo sapiens	biological_agent	human breast adenocarcinoma MCF-7 cells	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": ""Homo sapiens"", ""metadata"": {""source_field"": ""species""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""Homo sapiens""}]"
1	PXD005188-Sample-1	organism_part	characteristics[organism part]	breast	biological_agent	human breast adenocarcinoma MCF-7 cells	LLM_ONLY	0.5	low	True	False	breast	source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""tissue""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""breast, kidney""}]"
1	PXD005188-Sample-1	disease	characteristics[disease]	breast carcinoma	biological_agent	human breast adenocarcinoma MCF-7 cells	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""disease_state""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""breast carcinoma""}]"
1	PXD005188-Sample-1	cell_type	characteristics[cell type]	epithelial cell	biological_agent	human breast adenocarcinoma MCF-7 cells	LLM_ONLY	0.5					source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""cell_type""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""epithelial cell""}]"
1	PXD005188-Sample-1	cell_line	characteristics[cell line]	MCF-7, HEK293 Flp-In T-REx	biological_agent	human breast adenocarcinoma MCF-7 cells	LLM_ONLY	0.5	medium	False	False	MCF-7, HEK293 Flp-In T-REx, MCF-7 Flp-In, HeLa	source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""cell_line""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""MCF-7, HEK293 Flp-In T-REx""}]"
1	PXD005188-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived	[]
1	PXD005188-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived	[]
1	PXD005188-Sample-1	factor_value	factor value[experimental design]	condition (IR-treated, untreated)	experimental_design_agent	comparison between IR-treated and untreated cells	LLM_ONLY	0.5					source_precedence:experimental_design_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""factor_value""}, ""scope"": ""study"", ""source"": ""experimental_design_agent"", ""value"": ""condition (IR-treated, untreated)""}]"
1	PXD005188-Sample-1	modification	comment[modification parameters]	NT=monohydroxylated residue;AC=MOD:00425;MT=?	pride	monohydroxylated residue							normalized_source_union	derived	"[{""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""pride"", ""source_path"": ""pride_metadata.project.identifiedPTMStrings[0]"", ""source_value"": ""monohydroxylated residue""}]"
1	PXD005188-Sample-1	modification	comment[modification parameters]	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	pride	iodoacetamide derivatized residue							normalized_source_union	derived	"[{""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""pride"", ""source_path"": ""pride_metadata.project.identifiedPTMStrings[1]"", ""source_value"": ""iodoacetamide derivatized residue""}]"
1	PXD005188-Sample-1	modification	comment[modification parameters]	NT=Gln->Trp substitution;MT=?	technical_agent	Gln->Trp substitution | Gln->Trp substitution							normalized_source_union	derived	"[{""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""technical_agent"", ""source_path"": ""TechnicalAgent.ptm.resolved[0]"", ""source_value"": ""Gln->Trp substitution""}, {""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""technical_agent"", ""source_path"": ""TechnicalAgent.modification.resolved[0]"", ""source_value"": ""Gln->Trp substitution""}]"
1	PXD005188-Sample-1	modification	comment[modification parameters]	NT=Iodoacetamide derivative;MT=?	technical_agent	Iodoacetamide derivative | Iodoacetamide derivative							normalized_source_union	derived	"[{""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""technical_agent"", ""source_path"": ""TechnicalAgent.ptm.resolved[1]"", ""source_value"": ""Iodoacetamide derivative""}, {""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""technical_agent"", ""source_path"": ""TechnicalAgent.modification.resolved[1]"", ""source_value"": ""Iodoacetamide derivative""}]"
1	PXD005188-Sample-1	modification	comment[modification parameters]	NT=Replacement of 3 protons by iron;MT=?	technical_agent	Replacement of 3 protons by iron | Replacement of 3 protons by iron							normalized_source_union	derived	"[{""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""technical_agent"", ""source_path"": ""TechnicalAgent.ptm.resolved[2]"", ""source_value"": ""Replacement of 3 protons by iron""}, {""fraction_modified"": null, ""raw_stem"": null, ""scope"": ""study"", ""source"": ""technical_agent"", ""source_path"": ""TechnicalAgent.modification.resolved[2]"", ""source_value"": ""Replacement of 3 protons by iron""}]"
1	PXD005188-Sample-1	reduction_reagent	comment[reduction reagent]	dithiothreitol	derived								legacy_derivation	derived	[]
1	PXD005188-Sample-1	data_file	comment[data file]	Waldorf_20140930_KI_HS_miha_whole_ctrl_1.raw	derived								legacy_derivation	derived	[]
1	PXD005188-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived	[]
1	PXD005188-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.2.5	derived								legacy_derivation	derived	[]
1	PXD005188-Sample-1	factor_disease	factor value[disease]	breast carcinoma	derived								legacy_derivation	derived	[]
2	PXD005188-Sample-2	source_name	source name	PXD005188-Sample-2	derived								legacy_derivation	derived	[]
2	PXD005188-Sample-2	organism	characteristics[organism]	Homo sapiens	biological_agent	human breast adenocarcinoma MCF-7 cells	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": ""Homo sapiens"", ""metadata"": {""source_field"": ""species""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""Homo sapiens""}]"
2	PXD005188-Sample-2	organism_part	characteristics[organism part]	breast	biological_agent	human breast adenocarcinoma MCF-7 cells	LLM_ONLY	0.5	low	True	False	breast	source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""tissue""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""breast, kidney""}]"
