"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD004613","","strict","Biological","cell_line","cell_line","HeLa","True"
"PXD004613","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD004613","","strict","Biological","disease","disease","cervical adenocarcinoma","True"
"PXD004613","","strict","Biological","organ","organ","cervix","True"
"PXD004613","","strict","Biological","species","species","Homo sapiens","True"
"PXD004613","","strict","ExperimentalDesign","factor_value","factor_value","bait (GST:Repo-ManCTerm, GST alone), Repo-Man RNAi, Nup153 RNAi | cervical adenocarcinoma","True"
"PXD004613","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD004613","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD004613","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD004613","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD004613","","strict","Technical","instrument","instrument","LTQ-Orbitrap, Q Exactive","True"
"PXD004613","","strict","Technical","label","label","label free","True"
"PXD004613","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD004613","","strict","Technical","modification","modification","acetylated residue | iodoacetamide derivatized residue | monomethylated residue","True"
"PXD004613","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
