pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD002088	TCGA-AG-A011-01A-32_W_VU_20120828_A0218_2I_R_FR03.raw	Biological	3	5	1	2	4	0.333333	0.200000	0.250000
PXD002088	TCGA-AG-A011-01A-32_W_VU_20120828_A0218_2I_R_FR03.raw	Technical	7	4	2	5	2	0.285714	0.500000	0.363636
PXD002088	TCGA-AG-A011-01A-32_W_VU_20120828_A0218_2I_R_FR03.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD002088	TCGA-AG-A011-01A-32_W_VU_20120829_A0218_2I_R_FR12.raw	Biological	3	5	1	2	4	0.333333	0.200000	0.250000
PXD002088	TCGA-AG-A011-01A-32_W_VU_20120829_A0218_2I_R_FR12.raw	Technical	6	4	1	5	3	0.166667	0.250000	0.200000
PXD002088	TCGA-AG-A011-01A-32_W_VU_20120829_A0218_2I_R_FR12.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD002088	TCGA-AG-A011-01A-32_W_VU_20120829_A0218_2I_R_FR13.raw	Biological	3	5	1	2	4	0.333333	0.200000	0.250000
PXD002088	TCGA-AG-A011-01A-32_W_VU_20120829_A0218_2I_R_FR13.raw	Technical	7	4	2	5	2	0.285714	0.500000	0.363636
PXD002088	TCGA-AG-A011-01A-32_W_VU_20120829_A0218_2I_R_FR13.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD002088	TCGA-AG-A014-01A-12_W_VU_20120825_A0218_2F_R_FR10.raw	Biological	3	5	1	2	4	0.333333	0.200000	0.250000
PXD002088	TCGA-AG-A014-01A-12_W_VU_20120825_A0218_2F_R_FR10.raw	Technical	7	4	2	5	2	0.285714	0.500000	0.363636
PXD002088	TCGA-AG-A014-01A-12_W_VU_20120825_A0218_2F_R_FR10.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD002088	TCGA-AG-A016-01A-23_W_VU_20120730_A0218_1D_R_FR01.raw	Biological	3	5	1	2	4	0.333333	0.200000	0.250000
PXD002088	TCGA-AG-A016-01A-23_W_VU_20120730_A0218_1D_R_FR01.raw	Technical	7	4	2	5	2	0.285714	0.500000	0.363636
PXD002088	TCGA-AG-A016-01A-23_W_VU_20120730_A0218_1D_R_FR01.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD002088	TCGA-AG-A016-01A-23_W_VU_20120730_A0218_1D_R_FR06.raw	Biological	3	5	1	2	4	0.333333	0.200000	0.250000
PXD002088	TCGA-AG-A016-01A-23_W_VU_20120730_A0218_1D_R_FR06.raw	Technical	7	4	2	5	2	0.285714	0.500000	0.363636
PXD002088	TCGA-AG-A016-01A-23_W_VU_20120730_A0218_1D_R_FR06.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD002088	TCGA-AG-A016-01A-23_W_VU_20120731_A0218_1D_R_FR12.raw	Biological	3	5	1	2	4	0.333333	0.200000	0.250000
PXD002088	TCGA-AG-A016-01A-23_W_VU_20120731_A0218_1D_R_FR12.raw	Technical	7	4	2	5	2	0.285714	0.500000	0.363636
PXD002088	TCGA-AG-A016-01A-23_W_VU_20120731_A0218_1D_R_FR12.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD002088	TCGA-AG-A016-01A-23_W_VU_20120731_A0218_1D_R_FR13.raw	Biological	3	5	1	2	4	0.333333	0.200000	0.250000
PXD002088	TCGA-AG-A016-01A-23_W_VU_20120731_A0218_1D_R_FR13.raw	Technical	7	4	2	5	2	0.285714	0.500000	0.363636
PXD002088	TCGA-AG-A016-01A-23_W_VU_20120731_A0218_1D_R_FR13.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD002088	TCGA-AG-A016-01A-23_W_VU_20120731_A0218_1D_R_FR14.raw	Biological	3	5	1	2	4	0.333333	0.200000	0.250000
PXD002088	TCGA-AG-A016-01A-23_W_VU_20120731_A0218_1D_R_FR14.raw	Technical	6	4	1	5	3	0.166667	0.250000	0.200000
PXD002088	TCGA-AG-A016-01A-23_W_VU_20120731_A0218_1D_R_FR14.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD002088	TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR08.raw	Biological	3	5	1	2	4	0.333333	0.200000	0.250000
PXD002088	TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR08.raw	Technical	7	4	2	5	2	0.285714	0.500000	0.363636
PXD002088	TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR08.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD002088	TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR10.raw	Biological	3	5	1	2	4	0.333333	0.200000	0.250000
PXD002088	TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR10.raw	Technical	7	4	2	5	2	0.285714	0.500000	0.363636
PXD002088	TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR10.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD002088	TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR11.raw	Biological	3	5	1	2	4	0.333333	0.200000	0.250000
PXD002088	TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR11.raw	Technical	7	4	2	5	2	0.285714	0.500000	0.363636
PXD002088	TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR11.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
