"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD027053","","strict","Biological","disease","disease","normal","True"
"PXD027053","","strict","Biological","species","species","Haloferax volcanii","True"
"PXD027053","","strict","ExperimentalDesign","factor_value","factor_value","PylRS/tRNAPyl pair (PylRS1/tRNAPyl1, PylRS2/tRNAPyl2), ncAA (BocK, 3-I-Phe) | normal","True"
"PXD027053","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD027053","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD027053","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD027053","","strict","Technical","instrument","instrument","Q Exactive HF","True"
"PXD027053","","strict","Technical","label","label","label free","True"
"PXD027053","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD027053","","strict","Technical","modification","modification","monohydroxylated residue | iodoacetic acid derivatized residue | deamidated residue | Deamidation | S-Ethylcystine from Serine | Iodoacetamide derivative | Oxidation or Hydroxylation | Deamidation (NQR) | S-Ethylcystine from Serine (S) | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Oxidation or Hydroxylation (CDEFHIKLMNPQRSTUVWY,C-term)","True"
"PXD027053","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
