"paper_id","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","issue_summary","corrected_value"
"PXD021514","BiologicalAgent","species","Homo sapiens","Homo sapiens","medium","False","","True","False","False","TYPE CHECK: The candidate value is a scientific name for a species, which matches the field definition.
SOURCE CHECK: The paper mentions ""human"" multiple times (e.g., ""human p.Q53Rfs*100-transgenic"", ""human embryonic kidney 293"", ""human reference genome assembly"").
TRUTH CHECK: The study involves human patients and human cell lines, making ""Homo sapiens"" a correct species.
COMPLETENESS CHECK: The full set of extracted values only contains ""Homo sapiens"", but the paper also extensively uses ""mice"" (Mus musculus) for the transgenic and knockout models. Therefore, the set is incomplete.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: medium
CORRECTED_VALUE: [""Homo sapiens"", ""Mus musculus""]","Homo sapiens, Mus musculus"
"PXD021514","BiologicalAgent","organ","kidney","","low","False","","False","False","True","TYPE CHECK:        The candidate value ""kidney"" is an organ, which matches the field definition.
SOURCE CHECK:      The word ""kidney"" does not appear in the paper text; the cells used are ""HEK 293"" (Human Embryonic Kidney 293), but the material used is a cell line, not the kidney organ itself.
TRUTH CHECK:       The experiment used HEK 293 cells, not kidney tissue/organ.
COMPLETENESS CHECK:The full set contains only ""kidney"", which is incorrect.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      yes
VERDICT:           low
CORRECTED_VALUE:   NONE",""
"PXD021514","BiologicalAgent","cell_type","epithelial cell","","low","False","","False","False","True","TYPE CHECK:        The candidate value ""epithelial cell"" is a cell type, which matches the field definition.
SOURCE CHECK:      The paper mentions ""epithelia of stria vascularis"" in the context of OSBPL2 expression in the murine inner ear, but it does not describe an experiment using primary epithelial cells.
TRUTH CHECK:       The study primarily uses immortalized cell lines (HEK 293, HeLa, HEI-OC1) and transgenic/knockout mice; it does not perform proteomics or specific cell-type assays on primary epithelial cells.
COMPLETENESS CHECK: The full set contains only this value, which is not supported by the experimental methods.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      yes
VERDICT:           low
CORRECTED_VALUE:   NONE",""
"PXD021514","BiologicalAgent","disease","DFNA67","DFNA67","high","False","","True","True","False","TYPE CHECK: The candidate value is a disease/diagnosis identifier.
SOURCE CHECK: The text explicitly mentions ""Autosomal dominant hearing loss (DFNA67)"" and ""individuals with DFNA67"".
TRUTH CHECK: The value is factually correct as the disease state being studied.
COMPLETENESS CHECK: The full set contains the primary disease mentioned in the paper.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD021514","BiologicalAgent","material_type","HEK 293 cells","","low","True","","False","False","False","TYPE CHECK:        The candidate value ""HEK 293 cells"" is a specific cell line, but the field `material_type` requires a broad material class (e.g., ""cell line"").
SOURCE CHECK:      The use of HEK 293 cells is explicitly mentioned in the text.
TRUTH CHECK:       The value is factually present, but it is a specific entity rather than the broad category requested by the definition.
COMPLETENESS CHECK: The full set contains only the specific cell line name, failing to provide the broad material class ""cell line"" as defined.
TYPE_CORRECT:      no
CORRECT_TYPE_NAME: material_type
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           low
CORRECTED_VALUE:   cell line","cell line"
"PXD021514","BiologicalAgent","cell_line","HEK 293","HEK 293","medium","False","","True","False","False","TYPE CHECK:        The candidate value is the name of an immortalized cell line, which matches the field definition.
SOURCE CHECK:      The value ""HEK 293"" is explicitly mentioned in the ""Results"" and ""Materials and methods"" sections.
TRUTH CHECK:       The value is factually correct as the paper describes using HEK 293 cells for immunofluorescence and proteomic analysis.
COMPLETENESS CHECK:The full set of extracted values is incomplete; the paper also explicitly mentions ""HEI-OC1"" and ""HeLa"" cells being used for the same experiments.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           medium
CORRECTED_VALUE:   [""HEK 293"", ""HEI-OC1"", ""HeLa""]","HEK 293, HEI-OC1, HeLa"
"PXD021514","TechnicalAgent","enrichment_method","affinity purification using anti-FLAG beads","affinity purification using anti-FLAG beads","high","False","","True","True","False","TYPE CHECK: The candidate value describes a protein enrichment protocol (affinity purification) used prior to mass spectrometry, which matches the field definition.
SOURCE CHECK: The text explicitly states, ""Following affinity purification using anti-FLAG beads, protein eluates were analyzed using liquid chromatography coupled with a high-resolution mass spectrometer (LC-MS/MS).""
TRUTH CHECK: The value is factually correct as described in the ""Identification of WT and mutant OSBPL2 interactors"" section.
COMPLETENESS CHECK: The full set contains the only enrichment method mentioned for the proteomics experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD021514","TechnicalAgent","instrument","Orbitrap Fusion Lumos","Orbitrap Fusion Lumos","high","False","","True","True","False","TYPE CHECK:        The candidate value is a mass spectrometer model, which matches the field definition.
SOURCE CHECK:      The text explicitly mentions an ""Orbitrap Fusion Lumos mass spectrometer (Thermo Fisher Scientific)"" in the ""Identification of WT and mutant OSBPL2 interactors"" section.
TRUTH CHECK:       The value is factually correct as stated in the paper.
COMPLETENESS CHECK: The full set contains the only mass spectrometer mentioned in the text.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD021514","TechnicalAgent","label","label-free","label-free","high","False","","True","True","False","TYPE CHECK:        The candidate value ""label-free"" is a valid category for the label field.
SOURCE CHECK:      The paper describes LC-MS/MS analysis of protein eluates but mentions no isobaric or metabolic labeling (e.g., TMT, SILAC); therefore, ""label-free"" is a safe default.
TRUTH CHECK:       The extraction is factually correct based on the absence of labeling reagents in the methods.
COMPLETENESS CHECK: The full set contains the only applicable value for this experiment.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD021514","ExperimentalDesignAgent","replicates","transfected HEK 293 cells","","low","True","","False","False","False","TYPE CHECK:        No. The candidate value ""transfected HEK 293 cells"" is a sample description/material, not a numeric count of biological replicates.
SOURCE CHECK:      The phrase ""transfected HEK 293 cells"" is present in the text, but it does not represent the number of replicates.
TRUTH CHECK:       The value is factually incorrect as a representation of the 'replicates' field.
COMPLETENESS CHECK: The full set contains a material description and a value ""2 per group"", neither of which accurately reflects the biological replicates for the proteomics experiment (the paper states ""at least three independent experiments"" in the Statistical analysis section).
TYPE_CORRECT:      no
CORRECT_TYPE_NAME: replicates
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           low
CORRECTED_VALUE:   NONE",""
