"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD001468","BiologicalAgent","species","species","Homo sapiens","True"
"PXD001468","BiologicalAgent","tissue","organ","kidney","True"
"PXD001468","BiologicalAgent","cell_type","cell_type","epithelial cell","True"
"PXD001468","BiologicalAgent","disease_state","disease","normal","True"
"PXD001468","BiologicalAgent","sample_source","material_type","human cell line","True"
"PXD001468","BiologicalAgent","age","age","","False"
"PXD001468","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD001468","BiologicalAgent","BMI","BMI","","False"
"PXD001468","BiologicalAgent","cell_line","cell_line","HEK293","True"
"PXD001468","BiologicalAgent","sex","sex","","False"
"PXD001468","BiologicalAgent","strain","strain","C57BL/6 × 129/sv","True"
"PXD001468","BiologicalAgent","material_type","material_type","human cell line","True"
"PXD001468","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD001468","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD001468","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD001468","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD001468","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD001468","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD001468","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD001468","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD001468","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD001468","TechnicalAgent","instrument","instrument","Q Exactive","True"
"PXD001468","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD001468","TechnicalAgent","labeling","label","label-free","True"
"PXD001468","TechnicalAgent","reduction_reagent","reduction_reagent","","False"
"PXD001468","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD001468","ExperimentalDesignAgent","biological_replicate","replicates","1 HEK293 cell line | 1","True"
"PXD001468","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD001468","ExperimentalDesignAgent","experimental_design","experimental_design","Proteome-wide characterization of HEK293 cells using Open search","True"
"PXD001468","ExperimentalDesignAgent","factor_value","factor_value","cell line (HEK293)","True"
"PXD001468","ExperimentalDesignAgent","number_of_fractions","fractions","24","True"
"PXD001468","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD001468","ExperimentalDesignAgent","number_of_biological_replicates","replicates","1 HEK293 cell line | 1","True"
"PXD001468","ExperimentalDesignAgent","number_of_samples","number_of_samples","24","True"
