"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD016858","","strict","Biological","species","species","Polaribacter marinivivus, Lentibacter algarum, Litoricola marina","True"
"PXD016858","","strict","ExperimentalDesign","factor_value","factor_value","bacterial species (P. marinivivus LXJ4, L. algarum HYO3, L. marina HY2016)","True"
"PXD016858","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD016858","","strict","ExperimentalDesign","replicates","replicates","3","True"
"PXD016858","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD016858","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD016858","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","10 ppm","True"
"PXD016858","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD016858","","strict","Technical","instrument","instrument","Q Exactive Plus","True"
"PXD016858","","strict","Technical","label","label","label free","True"
"PXD016858","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD016858","","strict","Technical","modification","modification","Oxidation (M) | Deamidation (NQ)","True"
"PXD016858","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
